allele	cell_id	pos	x	y	z
129	2029	35	82211.4119410987	93374.5102553708	3045.28722692832
129	2029	36	82218.3251811907	93425.4061023192	3101.7332911213
129	2029	37	82354.7751568734	93493.5985297697	3064.42077173786
129	2029	38	82246.0923335162	93472.6796801093	3177.3805177586
129	2029	39	82267.3630044195	93527.468444782	3103.66103329241
129	2029	40	82281.0045082469	93463.3381068928	2991.46783250528
129	2032	0	71910.3048392321	103824.447629755	9669.22067423658
129	2032	1	71865.6974926323	103797.513016877	9587.73580305935
129	2032	2	71862.5195438084	103849.547053099	9605.24050490672
129	2032	3	71787.6634466976	103858.670179969	9671.0359220567
129	2032	6	72234.3549612697	103677.264988464	9512.3854698846
129	2032	11	72011.5729772554	103687.597728004	9577.54058782612
129	2032	12	72189.6884878957	103672.022646651	9473.01619573747
129	2032	14	71991.7159803946	103697.496797466	9423.8677013344
129	2032	15	72129.6244164555	103706.193851044	9412.94842045726
129	2032	16	72229.0008474371	103566.107865422	9504.55671163255
129	2032	17	72204.9030995576	103626.993601541	9504.49258225464
129	2032	20	72136.6181290845	103707.794653129	9633.12464156857
129	2032	22	72168.0586269729	103743.886875583	9627.73591431234
129	2032	23	72213.9737466915	103746.094874787	9647.11016760032
129	2032	24	72361.4694009199	103619.453482371	9797.30104481194
129	2032	25	72110.9564479365	103690.514863729	9394.13378138088
129	2032	29	72255.4983641589	103599.570546823	9680.52493765065
129	2032	30	71696.5896128953	103628.206563452	9237.37500457598
129	2032	33	71942.0521331431	103837.502780611	9430.88771376042
129	2032	35	72038.292715988	103766.892926308	9384.24167181267
129	2032	36	71985.3896706127	103800.432953922	9647.05049682576
129	2032	37	72050.7230321633	103720.663978889	9674.62417268821
129	2032	38	72230.8772243315	103717.340515144	9486.1950252498
129	2032	39	72083.9113373531	103771.810737252	9594.62481342649
129	2032	40	72051.2076333634	103781.100628409	9542.01711840368
129	2043	2	127318.559627852	126241.634852037	2989.17169443433
129	2043	3	127354.7229851	126352.416900398	3045.24233740307
129	2043	4	127272.765568735	126295.884970559	3117.37228165779
129	2043	5	127232.935584411	126326.960568502	3087.3161252951
129	2043	6	127201.591148438	126315.520536836	2868.2553693447
129	2043	7	127518.681468267	126266.509084754	2991.29990187213
129	2043	8	127302.368401082	126339.715932496	2896.5756413016
129	2043	9	127118.417604866	125912.594948433	3072.90680167971
129	2043	10	127154.627527601	125922.73431456	3023.59880938983
129	2043	11	127155.526744384	126154.99208174	2867.47278635023
129	2043	12	127227.04950723	126218.769591916	2965.67435218149
129	2043	14	127284.853506674	126221.71480762	3072.05477092176
129	2043	16	127951.985068899	126246.223716701	2777.06160325194
129	2043	17	127303.390877106	126287.794847543	3117.66188115166
129	2043	18	127346.209365616	126523.951065476	3084.04486743356
129	2043	19	127442.015305351	126623.933393627	3027.90627976358
129	2043	20	127597.786114838	126613.617900963	2735.14818739121
129	2043	21	127624.834335249	126625.51787727	2699.40838208214
129	2043	22	127493.223723332	126668.845337061	2731.40797451323
129	2043	23	127421.031034566	126638.683984144	2834.47965812689
129	2043	24	127182.67756396	126283.684579202	3251.97856375476
129	2043	26	127533.203741314	126670.643162873	2657.07331788618
129	2043	28	127343.035054538	126691.018454468	2854.35140789353
129	2043	29	127466.888753186	126312.158320594	3048.08634599131
129	2043	30	127576.215452046	126279.832103994	2900.80499051649
129	2043	31	127575.78921607	126272.107907716	2951.63617266834
129	2043	32	127268.217537427	126338.451224793	2938.71591508653
129	2043	34	127154.115379052	126180.772553245	3057.9495389964
129	2043	35	127367.079434518	126544.869073383	2682.92844836494
129	2043	36	127431.355222427	126410.850726898	2778.05549362141
129	2043	37	127482.853495393	126325.50461002	2883.68010000252
129	2043	38	127360.010915352	126504.571097658	2759.39910585473
129	2043	39	127106.644115558	126189.529373088	2613.69690905989
129	2043	40	127210.318387144	126582.577845578	2766.5520211711
129	2067	0	125503.177203422	216953.835167472	5145.91703212868
129	2067	1	125575.416209365	217447.90428626	4508.37502212805
129	2067	2	125595.738066695	217449.253985915	4582.80628971795
129	2067	3	124967.687621338	217269.02491193	4798.90592896874
129	2067	5	125458.31766167	217517.774555188	4728.61198801762
129	2067	6	125409.093880643	217306.664896714	4741.4711665717
129	2067	7	125403.54160012	217338.711374771	4715.62558890309
129	2067	8	125367.555103225	217263.119745657	4732.604046461
129	2067	10	125250.142893554	217310.58812778	4581.27006284264
129	2067	11	125201.794601547	217345.428638136	4649.65134363674
129	2067	12	125299.322736348	217271.993325901	4813.88721716919
129	2067	14	125204.653468271	217465.113767741	5082.47950352597
129	2067	15	125327.316030103	217458.425074278	4947.71344575739
129	2067	16	125354.565811688	217442.023679324	4910.55271335494
129	2067	17	125271.792652517	217441.633952209	4876.35099724333
129	2067	18	125359.41392787	217186.495591868	4607.73887293259
129	2067	19	125402.917411459	217384.267908719	4698.23689561504
129	2067	20	125329.743133232	217348.436000107	4773.51022935906
129	2067	21	125054.841914313	217354.296571418	4598.26118982885
129	2067	22	125064.887410641	217271.942320438	4625.85928964714
129	2067	23	125171.958018228	217008.472189369	4662.80588313296
129	2067	24	125358.54654373	217114.284001692	4683.7788468619
129	2067	25	125397.174438681	217168.017731634	4648.70129022537
129	2067	26	125303.307611339	217366.81159524	4745.83298520946
129	2067	27	125285.389867081	217330.898410204	4648.20643158123
129	2067	28	125154.79655001	217179.144317152	4648.36570539505
129	2067	29	125037.404238376	217076.186368323	4731.63881775694
129	2067	30	125054.889978538	217117.172393869	4738.97871936488
129	2067	31	125051.619221854	217228.088982245	4703.18296106074
129	2067	32	125168.153802882	217327.033729508	4742.14230654216
129	2067	33	125292.835624282	217373.389691222	4691.84759524962
129	2067	34	125081.794332395	217311.694015876	4695.17552040035
129	2067	35	125229.456310055	217398.229833887	4833.77390188188
129	2067	36	125213.541574694	217338.422952738	4652.59350120509
129	2067	37	125046.050703443	217348.63643273	4543.11781198899
129	2067	38	124997.567906937	217346.660072064	4706.94026756585
129	2067	39	124970.261699905	217424.273807033	4743.80821739021
129	2067	40	125072.308429744	217340.620921698	4530.91955837415
129	3004	0	105748.100529298	21803.2081607934	1596.35839427437
129	3004	1	105776.382593535	21820.4141632151	1653.50878330688
129	3004	2	105900.466271423	21165.9087175749	1787.51142961155
129	3004	3	105806.387892306	21314.136173004	1681.67742557442
129	3004	4	105883.969713798	21466.483321197	1674.57203176321
129	3004	5	105730.457618232	21522.0033283218	1165.30564528856
129	3004	6	105676.347679179	21546.7516635383	1066.22850761575
129	3004	8	105765.641049482	21427.3214720207	1722.82689195624
129	3004	10	105585.10282032	21391.3066420476	1711.09207653464
129	3004	12	106113.594132164	21623.7754760445	1793.19514484067
129	3004	13	106056.799842186	21704.5415122351	1817.66203560507
129	3004	14	106012.539411288	21653.1868082134	1715.32275128998
129	3004	15	106032.174162935	21829.3089939413	1729.72579210167
129	3004	17	106013.036452543	21548.293236511	1729.34891178711
129	3004	18	105980.446334657	21796.0110961051	1708.77220415918
129	3004	20	106068.158759517	21821.3745663531	1559.29777876472
129	3004	21	105687.980407079	21662.1725497838	1648.32193751878
129	3004	23	105798.34190439	21570.7774458634	1802.81308508985
129	3004	24	106033.942145035	21645.8507047401	1694.83046351898
129	3004	25	106152.283853341	21679.7891653152	1654.46751088182
129	3004	26	106135.314697855	21782.1286690584	1537.86428354359
129	3004	27	106353.443824296	21616.9341768895	1799.32532908858
129	3004	28	106287.949062561	21662.8332684395	1849.58621024572
129	3004	29	106150.580241201	21781.0565046709	1788.45406491241
129	3004	31	106153.699715091	21908.2996816748	1598.1888857348
129	3004	32	106099.899125871	21954.8698373573	1530.86289527207
129	3004	34	106113.19952947	22166.1982911537	1399.02502755986
129	3004	36	105980.091939498	21905.4320001599	1599.80375545549
129	3004	37	105981.86221061	21897.3493359014	1512.76786302822
129	3004	38	105812.545540911	21639.1229106665	1152.45275996256
129	3004	39	105848.609096029	21880.9911661918	1071.99394580094
129	3004	40	105877.639846078	21702.0998250809	1634.28549608189
129	3008	7	20175.6546168913	24877.663028936	10198.3086398587
129	3008	9	20414.6687333633	24600.2283690147	10189.3774517988
129	3008	10	20314.9983521426	24465.1431859724	10049.2272915761
129	3008	11	20368.8642796192	24443.610557569	9767.88143764397
129	3008	12	19921.0634447222	24697.964779906	10358.6033033195
129	3008	13	19834.8073190422	24935.6839403192	10226.2842995162
129	3008	14	19880.0631907832	24965.807605317	10225.778140507
129	3008	15	19929.7735553392	25072.2436836985	10354.8548988262
129	3008	16	19849.6402626308	24959.1661252573	10251.1584928832
129	3008	17	19840.2791679984	24947.8308105942	10256.6248373444
129	3008	18	20086.6468766492	25016.5325679715	10688.5781689388
129	3008	20	20020.7667323551	25065.3912632999	10167.2248481935
129	3008	23	19816.7160723744	24673.1564450918	10096.2090166856
129	3008	24	19746.8481578034	24581.326807971	10073.2289367262
129	3008	28	19791.8485721727	24704.1978335958	10250.8716967589
129	3008	29	19994.0547273934	24687.8454065889	10108.7751142105
129	3008	30	19861.4474950652	24822.9642434101	10293.7627361535
129	3008	31	20017.1241414932	24900.875358319	10607.7397492431
129	3008	32	19982.9056030383	24961.6056549071	10358.5372964716
129	3008	35	19948.4406773763	24917.7234916594	10081.4175319969
129	3008	40	19961.7508777424	24942.7746276233	10052.7195596282
129	3012	2	112079.713737063	34613.4836394411	2442.48807722344
129	3012	3	111881.567227443	34656.8066013541	2327.95274187544
129	3012	5	111984.887956016	35014.135443038	2399.72840190586
129	3012	6	111851.118855822	34988.0530497907	2190.40600575729
129	3012	7	111778.950140168	34943.583628808	2179.09879145195
129	3012	9	112067.343025509	34773.0413791781	2241.68577810318
129	3012	10	111844.578266489	34805.0431160522	2211.67846293611
129	3012	11	111960.792875274	34715.1554830008	2418.39717872977
129	3012	12	112078.929348288	34753.6713706103	2299.41203646517
129	3012	14	112171.360346418	34600.6990597967	2521.66020395759
129	3012	15	112016.696565192	34713.261952068	2388.30224623895
129	3012	16	111989.597095143	34688.0902181499	2381.01214911746
129	3012	17	112172.319669377	34624.4307636851	2479.80997437726
129	3012	18	112063.486047397	34747.3532732849	2320.49964480384
129	3012	20	112176.988596602	34517.8628848641	2581.5061244713
129	3012	21	112202.63363717	34605.6345374063	2404.29149581793
129	3012	24	112019.516065181	34745.1468153596	2306.10385858812
129	3012	25	112157.405458449	34540.9564025791	2688.68766251452
129	3012	26	112172.767350781	34562.6224812318	2701.09313516944
129	3012	27	111927.135363533	35144.202656074	2027.76919222425
129	3012	29	111890.02240433	35149.1196007719	2175.81438471489
129	3012	30	111999.355839389	35133.1198228799	2208.94956913146
129	3012	31	112092.82275644	34723.2387805238	2576.21566071958
129	3012	32	112070.845774306	34804.3392351405	2440.94922084456
129	3012	33	112021.041047837	35063.4076442467	2086.69802319425
129	3012	34	112101.220417743	34633.1460324004	2271.53920586888
129	3012	35	111929.015646128	35164.4552391698	2064.41324621713
129	3012	36	111731.358018945	34918.8362700591	2013.93403355715
129	3012	37	111778.697422645	35004.7732003162	1986.61199901476
129	3012	38	112125.018111891	34638.3337083143	2462.96512240734
129	3012	40	112090.560719941	34855.3379016223	2526.89429235399
129	3013	0	16619.2845023619	31425.5960094787	5627.11464434658
129	3013	2	16411.8817197688	31317.5517555098	5606.66054303198
129	3013	3	16524.2541896461	31450.9654304328	5562.78566870908
129	3013	5	16746.6538822499	31497.1099259177	5638.91190437392
129	3013	6	16716.118432824	31487.281159102	5490.69098537322
129	3013	8	16433.8207275996	31644.1685009939	5363.51303433516
129	3013	9	16748.0376526884	31463.8243852881	5517.57565391102
129	3013	10	16380.1144124448	31607.6021963467	5387.6733358121
129	3013	12	16425.9096838766	31655.0970309858	5494.90744121228
129	3013	13	16259.2823097665	31572.1270115479	5599.24810017531
129	3013	14	16229.2790403577	31625.6419115536	5732.32714985152
129	3013	19	16066.0619930909	31546.8654844029	5597.6791933178
129	3013	20	16118.6921301205	31544.8250662361	5616.52850551602
129	3013	21	16308.642289209	31559.5223790222	5560.57253414935
129	3013	23	16279.1661708812	31656.4795567088	5526.71910284086
129	3013	24	16306.1614684038	31651.341589299	5406.24216883726
129	3013	25	16249.3768561684	31663.4724261375	5561.21995346669
129	3013	26	16508.4343457209	31735.4125959746	5443.46341096075
129	3013	29	16527.0707541051	31624.2084987027	5310.0448740079
129	3013	33	16234.2788075001	31648.1025892674	5611.10499747463
129	3013	34	16238.1080320206	31616.6282189229	5643.54897221521
129	3013	35	16340.4144337024	31636.6250859186	5494.43180711895
129	3013	37	16254.3860093838	31611.7734117756	5598.75517943727
129	3013	39	16409.3372286147	31482.9464239318	5407.87574077197
129	3013	40	16302.0805822005	31949.1478589575	5085.31075020229
129	3023	2	45311.8293726023	67208.012494474	2121.40013790445
129	3023	3	45407.1063493944	67049.7555839282	2133.46344236571
129	3023	4	45356.7353011533	67408.7705212865	1981.0063968083
129	3023	5	45363.7688990818	67335.5451925004	1985.0264436081
129	3023	6	45444.532158917	67385.1242920018	1895.58918368715
129	3023	7	45322.1487415186	67223.4297308425	1876.06798828629
129	3023	8	45365.9347132263	67279.8161506264	1966.85263109198
129	3023	9	45518.3674463995	66993.869472716	2229.73696749018
129	3023	10	45512.0681632394	66956.2032978489	2316.98076245135
129	3023	11	45497.6157812675	67005.4407167692	2332.88116713936
129	3023	12	45495.0556757888	67084.3446745263	2100.33133397992
129	3023	13	45717.8821686243	67187.4538258158	2011.19584904917
129	3023	14	45687.8962279553	67141.9067173005	2035.49914014508
129	3023	15	45475.9957461935	67017.8903544574	2267.99660891789
129	3023	17	45400.2539600615	67298.7607266195	2345.29819113126
129	3023	18	45116.149493954	67152.4807631978	1687.26360925719
129	3023	19	45754.2493259976	67416.6136584916	1974.06709117826
129	3023	21	45539.9575950856	66965.5696946743	2242.76971523936
129	3023	23	45442.2678336383	67247.8178217583	2002.07072958999
129	3023	24	45700.6313508255	67343.1702220808	2152.86874866098
129	3023	26	45568.5815630857	67191.186173423	2198.25492024069
129	3023	28	45415.7080048702	67344.0160167631	2047.13307223593
129	3023	29	45582.5664128326	67402.5915176084	1903.46477396728
129	3023	30	45217.3412851423	67204.0018993914	2163.35919792033
129	3023	31	45512.954905469	67216.5169165297	2181.13842205839
129	3023	32	45420.4259085556	67233.3918961814	2131.08508391652
129	3023	33	45520.8698555702	67525.1786131967	2190.09934364952
129	3023	34	45342.6864477195	67344.3526878819	2134.73573530646
129	3023	35	45545.4050512146	67154.499201265	2050.97410094996
129	3023	36	45551.9537922597	67140.3953985118	2111.88945020882
129	3023	37	45145.7622476204	67596.5429474605	1699.57034159977
129	3023	38	45434.8152511292	67578.5778127427	1919.05108442285
129	3023	39	45407.6544640209	67426.2424120371	2157.8597002844
129	3023	40	45347.6046040189	67346.0513428283	2062.02251745273
129	3033	0	171602.164715682	82724.604116385	2657.26436231754
129	3033	1	171730.368369851	83427.3797712796	3562.63477092615
129	3033	2	171661.755985979	83403.6553384971	3486.8143196598
129	3033	3	171549.438935221	83371.9244427243	3255.59755255943
129	3033	4	171474.106404	83206.6829930732	3294.0569194832
129	3033	6	171933.123712764	83229.341136597	3446.43384567458
129	3033	9	171757.198584819	83065.7082946677	3233.95138667968
129	3033	10	171315.784965052	83213.2295950352	3375.69324664524
129	3033	12	171808.438186997	83032.9575506584	3284.78810296724
129	3033	13	171752.031689498	82948.4852976799	3231.55955483803
129	3033	14	171657.796498224	83224.2682593631	3391.17848797517
129	3033	15	171707.773217681	83102.4911856571	3381.09580335792
129	3033	16	171541.158257752	83141.4329543946	3308.59877148213
129	3033	17	171411.710043666	83281.3871710957	3289.20591096184
129	3033	18	171671.324956257	82860.7504988495	3226.90440969646
129	3033	24	172149.584065402	83004.2488960997	3512.36220661028
129	3033	25	171851.072253158	82917.1123332988	3331.4525212859
129	3033	27	171050.211642728	83471.1147662695	3460.95999409449
129	3033	29	171945.739458388	82726.5426590858	3290.38295589726
129	3033	32	171766.638892657	82994.6705628601	3323.0523540755
129	3033	33	171161.500046955	83188.7633988044	3241.84051619711
129	3033	34	171144.751155608	83217.6174039818	3267.8734107918
129	3033	35	171823.099160917	83024.5163889896	3214.15974782482
129	3033	38	171393.240169369	82851.5773807603	3378.26647986165
129	3038	3	53843.5478370031	94986.3584896557	3586.32610321477
129	3038	6	53861.1662392554	94940.2357301846	3477.39721841422
129	3038	7	53845.8189751553	94951.9855242105	3512.95347907986
129	3038	8	53869.6147598609	94512.7628569339	3025.4962319458
129	3038	11	54085.1793693001	94593.9811113855	3625.84231964209
129	3038	12	53957.5540510385	94591.2003060278	3677.77136057365
129	3038	13	53954.1095789232	94621.2968341205	3662.88047568263
129	3038	14	53987.9568348778	94605.5340261204	3595.14316525266
129	3038	15	53939.4557905295	94581.8782734576	3733.30251915842
129	3038	18	53876.1108333491	94706.1379870228	3494.80125528524
129	3038	19	53740.8008750705	94955.8450243336	3599.98894908336
129	3038	20	53595.866867666	95028.2430579506	3593.54868940679
129	3038	21	53596.844998036	95022.9050991974	3556.97093033628
129	3038	22	53559.2552561526	95013.6444044086	3622.40774480415
129	3038	23	53573.3490036215	95002.7912853628	3591.20030513045
129	3038	24	53602.095265202	95004.426439408	3661.82798609452
129	3038	25	53954.1329712594	94932.6367807838	3855.05659284559
129	3038	26	53967.6898383546	95014.3412449106	3607.81933777649
129	3038	27	53863.7372013475	94990.9059010733	3684.36111399538
129	3038	28	53833.9681735522	95047.1132780457	3598.04885180812
129	3038	29	53783.1209714724	95027.2722527515	3527.46897483196
129	3038	32	53763.1872587797	95240.3322497314	3535.80375406146
129	3038	33	53694.982499806	95246.1690485576	3508.26452671939
129	3038	36	53794.247985787	95036.6411422956	3580.10008324523
129	3038	37	53968.391040945	94969.4168044921	3555.57508844035
129	3038	38	53894.8029200455	95014.2244641984	3620.91404182171
129	3038	39	54036.9912602884	94723.3158637191	3689.13542004161
129	3038	40	53966.9082597277	94819.0242303414	3753.70966931334
129	3041	2	160679.954957797	92221.1023331524	4411.27864183845
129	3041	3	160641.849829377	92220.7443682866	4336.12883141986
129	3041	4	160549.276155644	92289.2527237894	4580.53382879585
129	3041	5	160580.671824135	92257.0533356362	4464.07176200255
129	3041	7	160524.405938869	92237.7968712196	4428.24791718379
129	3041	8	160494.032316857	92210.5782622439	4408.367139784
129	3041	9	160597.84421154	92315.9911678732	4519.67286628602
129	3041	10	160448.239430723	92158.0077029774	4368.13389926106
129	3041	11	160434.780242787	92184.2236336786	4373.83777250909
129	3041	13	160502.300325287	92320.3620982135	4258.4080111424
129	3041	14	160600.869774486	92167.794385568	4368.13886642124
129	3041	15	160394.897259469	92232.9015517625	4290.16057417097
129	3041	16	160794.097902485	92309.5086152299	4463.17153809209
129	3041	17	160875.101868229	92330.9205610046	4437.48344054669
129	3041	18	160797.288270325	92437.6907227426	4382.52036069302
129	3041	19	160796.014483386	92371.5839234482	4395.23563372491
129	3041	20	160633.48728468	92295.9790777058	4448.43396009238
129	3041	21	160660.636155678	92429.6302227551	4611.23159750242
129	3041	22	160725.96977765	92412.2553609208	4491.22132343557
129	3041	23	160634.501615462	92254.2078600476	4404.1443598723
129	3041	24	161186.725727364	92299.6037522842	4865.68697346466
129	3041	25	160484.836228792	92193.7957445096	4134.47533213964
129	3041	26	160484.713693011	92304.0937418227	4248.78604061154
129	3041	27	160431.583300416	92278.5396120087	4308.35187023659
129	3041	28	160310.17857344	92296.7238481343	4487.40335465909
129	3041	30	160516.985333043	92277.9129948295	4289.86948405823
129	3041	31	160794.291544678	92287.074466246	4537.03267191856
129	3041	32	160625.514406018	92319.0547436248	4349.73983593355
129	3041	33	160676.040717809	92344.3250867695	4339.36667937966
129	3041	34	160748.234307125	92286.4287095055	4372.35871837889
129	3041	35	160603.335169879	92296.9797348906	4401.0556976475
129	3041	36	160514.70983562	92253.3966092919	4349.12813893505
129	3041	37	160692.118914322	92254.0925630328	4422.08863380632
129	3041	38	160563.730645325	92266.8923218994	4694.14127162162
129	3041	39	160666.099275743	92251.5551703529	4755.47141820379
129	3041	40	160605.653385491	92333.0313966374	4745.18006526403
129	3051	0	98975.1206760133	112183.597755756	4417.35888188196
129	3051	3	98122.3206707443	112770.555957908	4560.49610956146
129	3051	4	98004.6353259844	112830.897300146	4471.58710033944
129	3051	5	98088.3960028605	112780.382412208	4575.58696491907
129	3051	8	98318.4378837242	112954.652563354	4528.49875112761
129	3051	9	98360.3439471279	113190.597939285	4700.70106718021
129	3051	10	98285.6635693322	113095.278817092	4761.46993245633
129	3051	11	98219.2999632507	113082.874314459	4726.81345609489
129	3051	12	98205.3860484215	113207.079081423	4908.34238685591
129	3051	13	98198.4029054667	113143.635459297	4925.82658223144
129	3051	14	98185.1663526295	112917.471585675	4633.87344771715
129	3051	15	98173.0795619548	112887.153917212	4649.81604219414
129	3051	16	98237.0086357776	112878.22837801	4575.15636647023
129	3051	17	98160.4236166024	112879.566450097	4602.63227579088
129	3051	18	98221.366669633	112873.085075308	4748.70741863934
129	3051	21	98104.6324764717	112692.757315958	4554.47903243373
129	3051	22	98147.9529484673	112570.139264437	4592.3449854732
129	3051	24	98307.2582127506	113157.667839132	4703.61897743422
129	3051	25	98331.8756752865	113109.101378152	4691.84603494461
129	3051	29	98145.5005788852	112845.065894939	4526.04329246719
129	3051	30	98139.1529112097	112830.054433129	4597.89388903439
129	3051	32	98145.3168570669	112912.084482653	4493.43942738388
129	3051	33	98410.5347440543	112834.484889958	4796.8724946118
129	3051	34	98415.5973208237	112851.806631368	4703.77610244743
129	3051	35	98408.1363449214	112925.986266622	4661.15368436785
129	3051	36	98200.913295136	113009.83681385	4879.214008724
129	3051	37	98257.7590082651	113135.346603468	5350.69228726206
129	3051	38	98223.1781503428	112884.482419146	4856.73237029188
129	3051	39	98182.803761713	112830.410720864	4449.00509108703
129	3051	40	98237.7098593887	112761.515341343	4506.94209243659
129	3068	0	143910.829014381	162323.630171992	3640.47251465789
129	3068	2	143547.107720181	162399.465141993	3641.39654930814
129	3068	9	143492.639042008	162515.586162773	3542.78472415922
129	3068	10	143371.778357662	162490.203310775	3380.78687313481
129	3068	11	143379.169185153	162495.325391688	3409.44363936081
129	3068	14	143452.371791062	162511.575511363	3441.66199331068
129	3068	15	143542.963438065	162445.660874491	3361.13534953643
129	3068	16	143548.83667239	162446.754605917	3452.34760109083
129	3068	17	143519.775986409	162453.222049161	3504.80757907866
129	3068	18	143470.689230703	162400.016726502	3575.52233290376
129	3068	20	143552.878633048	162427.16125311	3447.93896004586
129	3068	21	143491.094870057	162269.98615211	3499.81413338111
129	3068	22	143443.718142656	162298.314296045	3514.70438756545
129	3068	23	143441.968611536	162361.589162142	3500.04319960149
129	3068	24	143473.520538443	162368.633507452	3495.39837290387
129	3068	25	143516.182567808	162366.612379073	3457.88453791993
129	3068	26	143590.139024451	162373.731425128	3462.71326006336
129	3068	27	143557.465816069	162452.0004913	3438.78127354849
129	3068	28	143485.200189971	162428.614955991	3475.03771659255
129	3068	29	143266.058331176	162428.70541734	3497.6494844546
129	3068	30	143510.419438587	162482.138108633	3438.84240299418
129	3068	31	143506.804706284	162478.05421091	3505.73470526311
129	3068	32	143470.194362584	162445.981301992	3526.41437661355
129	3068	33	143496.906219961	162437.178277701	3513.43633911014
129	3068	34	143483.295520676	162463.279433557	3485.42979130208
129	3068	35	143256.789571201	162434.269129198	3551.91371422385
129	3068	36	143410.383583159	162519.283989837	3517.10615017226
129	3068	37	143524.163872565	162468.633765657	3527.80480329842
129	3068	38	143473.669435057	162471.627968814	3460.24221135378
129	3068	39	143484.729583541	162616.028013263	3618.00253904935
129	3068	40	143480.985428784	162618.27358476	3511.24216880344
129	3075	0	75472.5737804296	175372.202484487	1794.22267634835
129	3075	1	75440.2265192301	175669.301656642	1917.93640955613
129	3075	2	75502.4704635894	175665.346122506	1957.35256902497
129	3075	3	75610.7819227159	175649.212927615	1595.41839609405
129	3075	5	75482.2001503147	175615.626699335	1717.33371212496
129	3075	6	75458.4025111949	175556.251125581	1815.1184031685
129	3075	7	75514.1704741856	175535.566700815	1937.31959418937
129	3075	8	75536.9197236514	175527.951223223	1844.96436606834
129	3075	9	75433.4269476553	175485.093950985	1658.8211734189
129	3075	11	75274.285308267	175575.536623229	1751.27681088152
129	3075	12	75073.3243345221	175638.065244333	1895.71839645174
129	3075	13	75101.8354484391	175582.080708076	1843.88385509361
129	3075	14	75004.9375593226	175732.435695052	1993.07466503951
129	3075	15	75103.1340934528	175663.555867532	1852.3946660967
129	3075	16	75518.3681740145	175332.444014186	1557.81691717027
129	3075	17	75454.0921670958	175408.452830054	1587.39906070338
129	3075	18	75460.7615520489	175379.996747904	1648.74990881196
129	3075	19	75392.9260715191	175466.879644423	1703.5546327061
129	3075	20	75082.049081825	175591.020825033	1773.41010051246
129	3075	21	75494.0768689838	175387.815868896	1652.18578230169
129	3075	22	75179.290266146	175689.911560076	1743.39397064926
129	3075	23	75277.2214934944	175513.339338887	1742.58484935535
129	3075	24	75519.1566310854	175431.590960864	1554.337301844
129	3075	25	75221.7237219881	175579.319610891	1760.26831982323
129	3075	26	75242.5112201267	175534.509113149	1785.74898858206
129	3075	27	75223.8042079125	175569.017381177	1845.43333464773
129	3075	28	75197.6976754413	175597.636640252	1765.00167093009
129	3075	29	75241.9048665539	175590.499410378	1635.5756389326
129	3075	30	75255.7912683535	175624.245790722	1643.52054366245
129	3075	31	75213.8360137025	175617.028151939	1710.56614196031
129	3075	32	75188.4840837606	175668.789075305	1727.00792436338
129	3075	34	75272.4035836551	175768.106688429	1859.85021414254
129	3075	35	75240.5936439751	175770.852478268	1740.58751946075
129	3075	36	75177.9883931847	175800.322315271	1640.4769348219
129	3075	37	75231.8703699411	175653.417748195	1639.46309464792
129	3075	38	75192.7086653729	175747.126043332	1791.1195273488
129	3075	39	75222.2293089339	175694.148221604	1789.35368513174
129	3075	40	75186.1014417427	175698.618976437	1811.657140919
129	3080	0	66086.4839955586	185767.517743589	1558.78784793664
129	3080	2	67176.807452661	185899.13876298	1334.35136931217
129	3080	3	67224.7905617576	185888.20605501	1257.68117044717
129	3080	6	66407.6308851905	185590.254123699	1256.20536101159
129	3080	9	67376.9195800213	185941.142576307	1064.0923196981
129	3080	12	67182.9505398141	185729.902999206	1365.75717499204
129	3080	17	66801.5790158555	185432.406906434	1354.29700205575
129	3080	18	67285.8076011143	185630.684859896	1251.6564409742
129	3080	19	67284.2963429484	185580.354307687	1264.14983496469
129	3080	20	67294.5579594985	185585.465119105	1375.67908959542
129	3080	21	67364.0805866628	185510.098433151	1324.42568839937
129	3080	22	67340.7062878249	185523.158743275	1355.73892768757
129	3080	23	67326.545439119	185555.574402636	1357.37631066054
129	3080	24	66753.1963135588	185541.686695685	1308.31602671824
129	3080	26	66713.0903122298	185487.995304066	1393.47090499542
129	3080	27	66683.7950420026	185466.638989164	1383.1327795741
129	3080	29	67472.2832091136	186043.492825117	1664.06481838354
129	3080	31	66837.1093730992	185778.395947329	1476.15654705073
129	3080	34	66793.469782616	185708.826738794	1495.72113051963
129	3080	35	67220.2835305711	185854.250071964	1261.33461129385
129	3080	36	67223.2627890395	185817.983370175	1183.98782682637
129	3080	37	67294.952454313	185816.476482916	1187.65059383222
129	3080	39	66845.0893988712	185438.651117727	1219.13693526737
129	3080	40	66782.0735683727	185435.147912519	1347.44539408429
129	4007	0	85055.9958016891	20217.4462950347	4274.94545502385
129	4007	3	85178.6120219202	20546.9403327077	4005.03932911622
129	4007	4	85091.4458435187	20611.7829603008	4101.29629792325
129	4007	5	85026.0769222431	20552.5496483615	4120.79988782126
129	4007	6	85205.9704562371	20532.9130123236	4084.00152214218
129	4007	9	85027.191788516	20127.1050432236	4232.78944284821
129	4007	10	84970.4540141447	20076.4040856788	4189.16927167458
129	4007	11	84948.2304100646	20122.0888768353	4127.02431086269
129	4007	12	85057.1283849205	20146.2861275231	3888.82555806215
129	4007	13	84882.118110753	20111.9365516055	3715.80720201965
