allele	cell_id	pos	x	y	z
CAST	38029	12	142238.282799991	105896.049176054	1261.89606180307
CAST	38029	13	142220.092667318	106013.270210359	1352.10070861736
CAST	38029	14	142229.5365474	105951.116199918	1370.56206689874
CAST	38029	15	142250.325911409	105745.323060822	1432.56210846568
CAST	38029	16	142071.990882146	106026.120110257	1412.23783179048
CAST	38029	17	142231.01980655	106121.010796882	1214.42945316162
CAST	38029	18	142002.54512621	105785.390852645	1281.41366613359
CAST	38029	19	141958.416028279	105799.957789823	1343.12790418764
CAST	38029	20	142179.488846296	106002.948279302	1159.24742114252
CAST	38029	21	142127.992827816	105793.154759275	1324.30894921014
CAST	38029	22	142187.624526251	105875.547925325	1264.7349505187
CAST	38029	23	142196.222560525	105900.640588112	1286.73090156009
CAST	38029	24	142221.353427494	105862.843396528	1251.07359108405
CAST	38029	25	142026.555213461	105999.552653827	1404.09897342639
CAST	38029	26	142066.359678651	106014.121298327	1244.72694793761
CAST	38029	27	142304.809349061	105822.427703284	1285.66472339848
CAST	38029	28	142129.085736174	105918.939216281	1345.12127691757
CAST	38029	29	142299.393654117	105846.66415668	1334.36239251941
CAST	38029	30	142285.153818829	105871.671165335	1542.82602169295
CAST	38029	31	142058.149467115	105849.471182296	1325.09294588745
CAST	38029	32	142182.689249537	105806.723394104	1343.77006871361
CAST	38029	33	142277.668590737	106025.042437126	1500.06377288052
CAST	38029	34	142057.682146125	105866.730950893	1361.06476376546
CAST	38029	35	142265.982488002	105722.721684749	1600.48739214712
CAST	38029	36	142326.541032662	105736.068310933	1737.07448213434
CAST	38029	37	142207.955545935	106077.280844359	1576.12735155269
CAST	38029	38	142300.212287626	105775.001319091	1503.48773534917
CAST	38029	39	142315.77798846	105830.601254553	1541.53540446669
CAST	38029	40	142277.030309897	106399.087612513	1543.90679574355
CAST	38045	1	142119.701771242	125832.094880073	3830.63758791779
CAST	38045	2	142131.091864094	125765.993048711	3689.49516946885
CAST	38045	4	142584.71058842	125932.380688369	4021.66990258667
CAST	38045	5	142096.343571546	125740.766337923	3825.98360028928
CAST	38045	6	142044.792759258	125705.024082404	3808.46582168944
CAST	38045	7	141983.898770044	125524.254862168	4076.10744217939
CAST	38045	10	141989.078163117	125808.741930412	3667.25788387427
CAST	38045	12	141947.429357251	125822.204244625	3596.0254788839
CAST	38045	13	141883.3404523	125800.983699221	3682.51700498643
CAST	38045	15	142038.790047155	125736.56981626	3745.00872070166
CAST	38045	16	141925.766840266	125800.885588363	3689.05760315829
CAST	38045	17	141881.538357849	125788.936194532	3699.27419058089
CAST	38045	18	141900.550288108	125712.237406375	4068.26755979251
CAST	38045	19	141914.747642801	125719.914475959	4032.7179765738
CAST	38045	20	141871.843834717	125774.389628069	4092.67141089532
CAST	38045	21	141916.426583343	125742.968282054	4028.34958027859
CAST	38045	22	141916.842517332	125781.797193256	3999.83870924691
CAST	38045	23	141855.196176128	125767.509227076	4097.12978947595
CAST	38045	24	141814.367852204	125796.163858729	3997.02073705136
CAST	38045	25	141948.28442298	125730.790876025	3906.47272889043
CAST	38045	26	141958.914382227	125743.429239689	4017.2217643457
CAST	38045	27	141992.650385869	125737.711102463	3956.1200944265
CAST	38045	28	142018.351467059	125815.520010463	4017.00219395839
CAST	38045	29	141996.227224373	125759.039199531	3910.32476273616
CAST	38045	30	142091.820635758	125861.306044058	3679.22028825126
CAST	38045	32	141961.884986206	125725.541122936	4015.05943851407
CAST	38045	33	141952.855307173	125773.974287884	3956.92145958861
CAST	38045	34	142160.148291804	125778.659129215	3933.58243202183
CAST	38045	35	141964.882501165	125820.364497825	4052.13132678983
CAST	38045	36	142060.84275906	125723.818466363	3745.52178117209
CAST	38045	38	142274.220295425	125705.926091347	3876.25539420137
CAST	38045	39	142143.475753798	125777.500907896	3997.54927534307
CAST	38045	40	142134.039541896	126019.843724567	4099.84434318927
CAST	38048	0	149809.037151731	133104.599389578	2150.44075318988
CAST	38048	3	150239.080474793	133157.069585491	2286.546308418
CAST	38048	4	149729.414947297	133424.754019748	2320.40202883304
CAST	38048	5	149806.771205181	133453.015188943	2329.88098225717
CAST	38048	6	149839.179757806	133427.781894043	2459.97656633485
CAST	38048	7	149889.282966596	133385.149738738	2283.2584105496
CAST	38048	8	149838.197527208	133360.50197311	2285.0944065594
CAST	38048	9	149833.342673148	133387.226088835	2321.29436863756
CAST	38048	12	149932.129797736	133298.643957074	2108.31086603806
CAST	38048	17	149709.275684426	133338.329384312	2115.5884011965
CAST	38048	18	149707.858340715	133478.914830961	1933.44182151857
CAST	38048	19	149867.540668208	133313.878441011	2164.22034697677
CAST	38048	20	149878.080686707	133345.186321497	2084.15032869962
CAST	38048	25	149741.833606559	133331.642922895	2343.20154823282
CAST	38048	31	149712.541966356	133226.671916191	2352.79107792747
CAST	38048	32	149697.205874067	133199.347151842	2301.25164680568
CAST	38048	34	149886.606851803	133203.379828445	2383.68314390072
CAST	38048	35	149763.060126666	133213.007170187	2576.66930597023
CAST	38048	36	149934.476105321	133254.644163859	2157.34063605529
CAST	38048	37	149837.501993006	133297.938962711	2178.31324759686
CAST	38048	40	150175.705128363	133076.444854691	2259.1404046266
CAST	38067	0	170012.060844964	175323.330742123	1107.90021845954
CAST	38067	2	169980.096666849	175340.606739946	570.139454342952
CAST	38067	3	170050.120643962	175316.207448213	351.6420697377
CAST	38067	6	170046.894417515	175134.75605818	157.88375408954
CAST	38067	7	170035.477361643	175282.752399483	313.998618713812
CAST	38067	8	170009.62658211	175280.149997249	364.911028900521
CAST	38067	9	169964.266689525	175301.029052225	526.524764885893
CAST	38067	12	169829.609447785	175196.350913378	558.28075053132
CAST	38067	13	169829.764284397	175165.073410216	561.401486547517
CAST	38067	14	169893.409450479	175141.958675199	660.862184646488
CAST	38067	15	170242.373912733	175274.053495441	700.665723705857
CAST	38067	16	170196.663628085	175222.734432367	715.346411743961
CAST	38067	17	169985.111084934	175227.778575467	581.989948172988
CAST	38067	18	169974.883549586	175189.355537297	642.472638366261
CAST	38067	19	169811.321578655	175091.988296703	545.97987776529
CAST	38067	20	169967.81768024	175173.013988958	491.614877955893
CAST	38067	21	170099.289237585	175462.541356748	668.963660108904
CAST	38067	24	170059.551297857	175069.444577048	586.490511229572
CAST	38067	25	169936.442381071	175163.498435891	668.252357833511
CAST	38067	26	169813.002637963	175140.292700887	710.210335059606
CAST	38067	29	169961.01496114	175143.880703403	584.450417419015
CAST	38067	30	169840.655770691	175108.772594011	534.558998172611
CAST	38067	32	170140.449124216	175187.002380544	567.515709221591
CAST	38067	33	170217.077229053	175169.306136006	668.085839841523
CAST	38067	34	170162.339764994	175178.293040787	578.114330436765
CAST	38067	35	170088.776029339	175239.837495663	449.499111432196
CAST	38067	36	169492.554611348	175675.814143516	279.861973358501
CAST	38067	38	170032.364695368	175448.864266444	441.180646356601
CAST	38067	39	169863.757182171	175262.10902541	327.782612068583
CAST	38067	40	169733.102345475	174810.289147952	297.971458693326
CAST	38075	0	65774.5377091523	212573.550819536	6319.66187031051
CAST	38075	3	65871.7004209516	212520.521179289	6422.26014925362
CAST	38075	4	65822.0654820244	212704.841638952	6672.10654456608
CAST	38075	7	65456.6333648393	212726.381470631	6486.8317433284
CAST	38075	10	65645.1985933718	212480.337619918	6228.81885270631
CAST	38075	12	65837.7466058244	212721.464526463	6183.19137659256
CAST	38075	13	65904.4478567586	212912.511173958	6251.5183819938
CAST	38075	14	65391.9546719364	212728.137011148	6117.16702439389
CAST	38075	19	65572.5165251623	212594.442570301	6247.35139182932
CAST	38075	21	65536.1973202327	212658.928984472	6502.25734671157
CAST	38075	25	65540.9765356448	212643.868358219	6510.4189575335
CAST	38075	26	65713.4973719447	212589.197898472	6251.22364968132
CAST	38075	27	65720.3028029622	212636.370349452	6086.02995493856
CAST	38075	28	65706.1814844832	212625.232725765	6036.26599772554
CAST	38075	30	65697.6309266454	212594.580089943	6194.36550325834
CAST	38075	34	65663.5732753611	212635.527258978	6570.08893036685
CAST	38075	35	65682.0389648865	212420.004094505	6236.1634198962
CAST	38075	37	65799.3117883598	212409.122238562	6112.16717649594
CAST	38075	38	65720.9987136003	212603.379683288	6429.77451493214
CAST	38075	39	65816.6043873225	212619.861803643	6591.82868417038
CAST	38075	40	65829.3298222126	212633.729703275	6664.13547051354
CAST	40010	4	128496.074899436	69376.7316329228	2642.87419212686
CAST	40010	5	128545.234434629	69304.8024615813	2641.61013817255
CAST	40010	9	128647.116230454	69081.3436139321	2528.91712526711
CAST	40010	10	128656.124100691	68990.3088426788	2552.60472251938
CAST	40010	11	128572.666247032	68984.9204245831	2572.21963694724
CAST	40010	12	128753.732129596	69016.8552694649	2569.16443302766
CAST	40010	13	128704.975941579	69024.314263624	2565.77934849705
CAST	40010	14	128347.665310756	68814.9826040742	2612.79730190845
CAST	40010	15	128459.253521693	68823.1355791722	2603.95123909623
CAST	40010	16	128390.466273678	68742.5309508964	2719.64602400351
CAST	40010	18	128621.674966561	68716.001274745	2438.94048524152
CAST	40010	21	128434.880703645	68798.4073347482	2661.9068521013
CAST	40010	22	128390.758144719	68652.7966769171	2772.10247921465
CAST	40010	23	128371.398362251	68709.0216266509	2867.77502402705
CAST	40010	24	128512.70457097	68697.5443606578	2493.08614092712
CAST	40010	25	128671.863466462	68907.9399324896	2434.00378511161
CAST	40010	26	128699.476702814	68908.7193977815	2430.83094953163
CAST	40010	27	128649.210328378	68943.3905812931	2520.13176982765
CAST	40010	28	128617.322549367	68917.6418052801	2340.13249028067
CAST	40010	29	128624.270797912	68839.6517525583	2484.73143126797
CAST	40010	31	128571.412078738	68990.1780930871	2618.30595185303
CAST	40010	32	128534.97243029	69219.5977080261	2363.36774274581
CAST	40010	33	128622.95857916	68960.8529101907	2496.93375905192
CAST	40010	35	128437.602359137	69091.8712233598	2437.2991543256
CAST	40010	36	128420.74932048	69073.3101260428	2491.35444864811
CAST	40010	37	128470.23902729	69098.5134718712	2614.61839065598
CAST	40010	38	128427.711171672	69076.9958452527	2460.41106189376
CAST	40010	39	128388.986552955	69176.0757564197	2582.36276526439
CAST	40010	40	128554.162421455	69090.6535713085	2539.26002898837
CAST	40013	0	117834.839220592	77480.1527941572	5171.13368705652
CAST	40013	1	117636.159546017	77662.6786440856	5735.01521251007
CAST	40013	2	117481.212895577	77710.4025531452	5800.47573825835
CAST	40013	3	117451.120559452	77680.9733156348	5782.7718254615
CAST	40013	4	117443.652238105	77680.8088714414	5696.41469958047
CAST	40013	5	117849.686347724	77673.7823590196	5577.72473348086
CAST	40013	9	117439.317987974	77734.1895255704	5623.46941881195
CAST	40013	10	117545.655849985	77811.7980093228	5684.48219764569
CAST	40013	11	117545.732422741	77830.6492605243	5669.52290982116
CAST	40013	12	117479.527305198	78043.888117643	5940.33423107256
CAST	40013	13	117502.579508367	78083.5900050552	5918.70982898492
CAST	40013	14	117355.297292959	77571.3733527201	5799.03569467285
CAST	40013	15	116928.542451402	78097.9329229534	5485.65612050043
CAST	40013	16	116948.821997844	78099.2019716096	5486.90000144888
CAST	40013	17	117244.965481756	77626.965938283	5874.00567892713
CAST	40013	18	117407.184775922	77829.0044569082	5603.4854559236
CAST	40013	20	117210.086005643	77697.6159461266	5689.90560522731
CAST	40013	21	117481.779173575	77803.2360739152	5898.87876923259
CAST	40013	23	117240.788916153	77696.3517699517	5660.42489964638
CAST	40013	24	116807.785880813	78119.7380812807	5581.37541557299
CAST	40013	26	117347.635231007	77564.6902807854	5780.32729480184
CAST	40013	27	117330.113410663	77504.4172781551	5850.86345627141
CAST	40013	30	118039.716204515	77814.6252817583	5362.81978651581
CAST	40013	31	117396.190393898	77828.6179691675	5807.95010183364
CAST	40013	32	117412.443997608	77955.6035470198	5803.24358571656
CAST	40013	34	117272.590035469	77778.3482632046	5764.98963466552
CAST	40013	35	117101.656483403	77536.2077917366	5948.27977734866
CAST	40013	37	117651.202012892	77537.6964042818	5755.36675948629
CAST	40013	38	117419.135812421	77529.3513578279	5709.58766837512
CAST	40013	39	117440.162206226	77496.6318326048	5623.91841073115
CAST	40013	40	117729.198999448	77448.2048126313	5712.20596336585
CAST	40014	0	97595.9346666174	77227.5625514777	2284.80167707805
CAST	40014	9	97570.9972741453	77204.7841543879	2555.56030940629
CAST	40014	10	97562.1764038387	77311.0699821253	2871.11462223717
CAST	40014	12	97349.045713631	77137.9853787837	2836.05156288767
CAST	40014	13	97373.8163902933	77172.0877493815	2860.09363794697
CAST	40014	14	97305.0519260347	77183.2356136375	2886.39200943405
CAST	40014	15	97494.7611361421	77187.3409457948	2875.40951140091
CAST	40014	16	97501.9198087386	77300.295935452	2668.54074020705
CAST	40014	17	97437.3107296211	77259.0523333682	2828.33095831457
CAST	40014	18	97494.9413132777	77269.6090781944	2755.64906085783
CAST	40014	20	97505.5990908478	77189.2687300048	2905.66695349881
CAST	40014	21	97509.0837637857	77217.6710114093	2885.04920247953
CAST	40014	25	97683.0940173207	77193.1840050616	3090.33488935519
CAST	40014	26	97505.8216623515	77153.747039246	2736.75845939949
CAST	40014	28	97352.5581567174	77177.1002644182	3088.83627641848
CAST	40014	29	97421.3733827125	77068.3643748352	2893.15812554447
CAST	40014	31	97497.3877503284	77628.2172151857	3056.80698174591
CAST	40014	32	97303.3412303121	77847.330117978	3022.42710992389
CAST	40014	35	97358.1656867358	77193.2425250733	2805.54833782008
CAST	40014	36	97392.3926615629	77106.7167683603	2814.65194650321
CAST	40014	37	97366.7847971771	77135.0572290737	2821.3578049743
CAST	40014	38	97156.447281216	77300.5346112042	3004.31323814535
CAST	40014	39	97146.9321643823	77285.6017512012	3033.86236971983
CAST	40014	40	97050.9125853581	77216.3814461906	3101.53554555353
CAST	40020	3	68418.0102213267	93708.2697702607	4051.66850641488
CAST	40020	4	68385.9876576514	93800.8057782465	3931.42237039268
CAST	40020	9	68846.7883487651	93294.6953808007	4045.8267479634
CAST	40020	10	68869.5540277232	93202.32203537	3997.34536824338
CAST	40020	12	68786.3467160688	93210.1431074608	3885.78746427668
CAST	40020	13	68657.3953399491	93202.7399911163	3942.54046172507
CAST	40020	14	68729.8223045835	93092.1164940921	4066.28921427595
CAST	40020	15	69089.3712751206	93358.482385699	4091.15293059487
CAST	40020	16	69046.2687584607	93321.7920882891	4120.88788832668
CAST	40020	17	69081.0891316552	93369.2332741008	4120.8724833369
CAST	40020	24	68764.0145602915	93330.7150247733	3966.91516486654
CAST	40020	27	69036.9314010748	93209.6880670207	4232.53530510587
CAST	40020	28	69053.1404147232	93290.9626443194	4052.85483027859
CAST	40020	29	69132.7078456749	93381.980436153	4366.6540561689
CAST	40020	31	68967.5747133474	93213.025954967	4118.04598179356
CAST	40020	32	68884.5803855735	93458.0368569554	4122.77931854969
CAST	40020	33	68925.1877145253	93415.5994845843	4169.30917657176
CAST	40020	35	69081.3415630529	93225.7860322815	4192.72888538138
CAST	40026	0	55649.6176344861	91511.7266454929	3109.30031588414
CAST	40026	1	55480.2596370721	91534.5121900615	3093.51982906271
CAST	40026	3	55376.3456278588	91508.4026061869	2954.96021092502
CAST	40026	10	55611.1063851688	91530.4595448881	3030.81935943121
CAST	40026	11	55571.1530044373	91572.5379511178	2974.09056504129
CAST	40026	13	55670.0807641042	91568.8493593209	3180.14055179146
CAST	40026	14	55506.9067156587	91665.0232570016	3159.08483191355
CAST	40026	15	55548.7865005052	91676.0848257547	3170.78657824546
CAST	40026	16	55542.1665318301	91600.3283934211	3260.40949484174
CAST	40026	18	55681.1599558021	91594.3683422238	3069.48586450761
CAST	40026	19	55745.5515295942	91761.9924868876	2959.73686413871
CAST	40026	20	55619.9161964525	91650.6771473031	2963.76909054077
CAST	40026	23	55666.6821946581	91474.0108788165	3351.82369674329
CAST	40026	24	55627.6601355211	91764.2728177007	2626.88073012698
CAST	40026	25	55897.1685687178	91774.8450862087	3336.78130841663
CAST	40026	26	55916.0891693836	91799.849751434	3299.50271811348
CAST	40026	28	55602.5429685786	91658.1678365739	3150.41104890233
CAST	40026	29	55703.5864997966	91569.5956183744	3113.98247475244
CAST	40026	31	55668.0090758409	91638.3863999276	3165.6341563802
CAST	40026	32	55500.363865858	91727.5457635611	3110.97057529768
CAST	40026	34	55841.780274467	91405.1937076679	3068.75761323196
CAST	40026	35	55903.7515392625	91287.2569869853	2863.24856209491
CAST	40026	36	55878.4982227318	91268.3240754045	2940.79983069189
CAST	40026	37	55609.830394344	91624.9633820621	3100.27541318921
CAST	40026	38	55137.2102196113	92002.3161912335	2918.1608577664
CAST	40026	40	55331.5237222624	91859.3256596957	3111.01764461815
CAST	40029	1	50919.5038598488	101053.038189229	3152.26512237724
CAST	40029	2	50727.3577604291	100924.156478627	3236.73907952089
CAST	40029	12	50662.0248381929	100954.218354744	3349.61413938477
CAST	40029	13	50560.9805940278	100860.045214025	3665.54222185941
CAST	40029	14	50752.9596335659	100880.018292611	3413.42663190938
CAST	40029	15	50516.6062604547	100993.648870613	3530.62570240945
CAST	40029	20	50885.4475011344	100878.218608736	3281.29328724435
CAST	40029	21	50623.898255404	100809.73222741	3855.18992083787
CAST	40029	22	50760.1356449062	100822.859956748	3852.58692566828
CAST	40029	23	50733.7662875178	100854.497320469	3791.94269146657
CAST	40029	24	50645.4359934345	101378.252234982	3615.28771746814
CAST	40029	25	50741.2399288213	101346.28243476	3735.58132829161
CAST	40029	26	50686.6918872837	101337.604712586	3618.37769926228
CAST	40029	28	50744.7294050259	100689.88162119	3448.59714831801
CAST	40029	29	50705.7015239998	100649.080474622	3511.22547980332
CAST	40029	30	50715.1444957925	100661.922638499	3489.23752861889
CAST	40029	31	50741.6163078289	100668.134395557	3483.39161949027
CAST	40029	32	50621.7730940801	100871.862634089	3739.02246942586
CAST	40029	34	50702.1865086496	100825.743298903	3467.75151113488
CAST	40029	36	50666.0614944143	100999.480007455	3716.37890510342
CAST	40029	37	50462.3184783317	100914.983698746	3549.84531636869
CAST	40029	38	50418.232696116	100875.881304023	3492.05420879317
CAST	40029	40	50638.9779268909	100729.205970981	3239.95283892029
CAST	40038	0	48507.171347129	107599.856414086	1669.06185653582
CAST	40038	1	48445.8550433431	107881.081342522	1305.28929715198
CAST	40038	2	48508.5347804272	107934.342448121	1332.05941345702
CAST	40038	9	48604.4093004764	108069.111399814	1396.017393381
CAST	40038	11	48746.3289037799	108018.41295658	1585.42828492877
CAST	40038	12	48776.5397899659	107989.009589577	1526.8012216934
CAST	40038	13	48620.4350278913	107923.426252379	1304.53520652311
CAST	40038	14	48761.7806365007	108025.532082605	1610.97320620813
CAST	40038	16	48730.1339615468	108139.407248017	1682.41426150178
CAST	40038	17	48602.8950969562	108146.548406603	1429.12605159464
CAST	40038	18	48786.6073243998	107955.054854873	1492.94306349484
CAST	40038	19	48625.1272302578	108012.669643247	1552.69176172566
CAST	40038	21	48420.8177689385	108032.109132973	1389.84354938116
CAST	40038	24	48857.4246354569	107948.014801652	1325.78317642546
CAST	40038	25	48882.7642407025	107917.370703522	1449.89588931478
CAST	40038	26	48864.6293103082	107817.467870892	1298.73307220346
CAST	40038	27	48547.432741477	107655.028374238	1477.02411547853
CAST	40038	28	48537.5644348667	107691.671582169	1560.62354177525
CAST	40038	29	48583.7402432656	107639.192353772	1555.61472291604
CAST	40038	30	48833.2803072865	108050.389874401	1617.58254929985
CAST	40038	31	48546.8329924115	107712.26681162	1559.69436440907
CAST	40038	32	48857.6665191869	108081.316060735	1627.6722366222
CAST	40038	33	48587.4722593783	107929.491436465	1377.56730303494
CAST	40038	34	48821.8242714558	108002.725387228	911.70793443866
CAST	40038	35	48643.0556576603	107968.522470646	1382.31394994259
CAST	40038	36	48727.2307996138	108066.444409065	532.900542761356
CAST	40038	38	48638.5722530937	108034.820900855	1497.51187351843
CAST	40038	39	48625.5191975384	108047.409546349	1551.26025113119
CAST	40038	40	48646.9488758189	108079.167193451	1591.22330705166
CAST	40048	0	157633.416301435	118530.479566986	7731.31109486861
CAST	40048	3	157320.894345755	118356.325845888	7742.03479718482
CAST	40048	9	157673.347025453	118431.436020419	8188.97440453368
CAST	40048	10	157739.248944189	118425.541398414	8268.67679995602
CAST	40048	11	157675.981736179	118404.753242517	8264.61606622323
CAST	40048	14	157693.677084928	118780.305151724	8161.49725845331
CAST	40048	15	157566.131578263	118437.540536717	8098.19160086763
CAST	40048	16	157534.795622267	118407.316756414	8020.31626125684
CAST	40048	17	157544.973171633	118399.279115714	8057.85630796128
CAST	40048	18	157513.785366523	118395.743546685	8026.74519863709
CAST	40048	21	157230.091674514	118683.709756619	8166.39309153254
CAST	40048	22	157232.206831014	118659.177444324	8162.1155574802
CAST	40048	23	157250.418196731	118559.171543535	8130.05094610787
CAST	40048	25	157320.664259842	118606.272620671	8209.63626918062
CAST	40048	26	157239.717648812	118520.650241575	8198.88258712564
CAST	40048	29	157771.849604736	118305.265364504	8257.20750231174
CAST	40048	30	157633.984907603	118464.505782782	8306.00157335721
CAST	40048	31	157631.223644635	118466.887313178	8156.3360328766
CAST	40048	32	157602.686671656	118493.408204687	8129.49426231267
CAST	40048	33	157495.965142272	118496.128566996	8219.95937230219
CAST	40048	35	157600.221020584	118461.470060543	7997.79452104385
CAST	40048	36	157655.752491017	118458.095830622	7748.73856447318
CAST	40048	37	157777.135326207	118570.814082726	8012.55226363845
CAST	40048	38	157576.783366688	118591.500993644	7991.21864696085
CAST	40048	39	157446.340023144	118598.076853879	8010.51368623868
CAST	40048	40	157586.164727347	118467.673256153	8029.14132606707
CAST	40058	1	21605.6267462625	123849.67039488	3460.92867379747
CAST	40058	9	21796.6461993395	124127.195097	3475.08075964289
CAST	40058	11	21787.5682938231	124204.72188001	3424.04366772735
CAST	40058	12	21674.444087249	124106.748662072	3192.07995429378
CAST	40058	14	21640.7746181692	124101.619983739	3465.33232726501
CAST	40058	15	21500.4223411758	124100.07030613	3403.49636591467
CAST	40058	16	21477.781473653	124126.546328759	3312.15923756663
CAST	40058	18	21704.3244359306	124161.730061148	3280.04693004972
CAST	40058	19	21372.6167609298	124153.64512838	3333.33310033399
CAST	40058	20	21263.1354128879	123709.38711218	3272.77751065074
CAST	40058	21	21576.8495775665	123979.897362454	3312.19205838156
CAST	40058	22	21630.7646338242	123949.938915103	3407.03604856059
CAST	40058	23	21593.9832049435	124025.864604444	3376.15593381749
CAST	40058	24	21600.6072945843	123983.182496398	3638.70901223049
CAST	40058	25	21684.5888990387	124365.559405853	3328.02164851913
CAST	40058	26	21696.4822748512	124237.251244341	3122.78948337858
CAST	40058	28	21615.6593499712	124328.68304573	3331.74321969002
CAST	40058	29	21724.4989509211	124273.358415524	3314.04938999424
CAST	40058	30	21703.2392284399	124055.078718519	3280.38616263086
CAST	40058	31	21698.1850151636	124063.647792925	3226.61430633096
CAST	40058	32	21742.6543530707	124294.574484594	3260.89107160085
CAST	40058	34	21686.6479211912	124105.858338572	3248.0109261144
CAST	40058	35	21730.3479416052	124205.062851913	3338.27869198543
CAST	40058	36	21698.7231762552	124256.928700674	3272.15084512843
CAST	40058	37	21471.6414436407	124254.538858052	3437.19805119004
CAST	40058	38	21614.0665243757	124328.486645659	3435.72170715423
CAST	40064	0	150143.875936878	127781.710960761	2075.21962241141
CAST	40064	1	150230.992303145	127797.271237093	2076.99904075323
CAST	40064	3	150337.48503316	128189.431753113	1852.76624852881
CAST	40064	4	150223.417978864	128264.222058204	1987.0768000169
CAST	40064	5	150278.082211631	128070.238220614	1911.2406889509
CAST	40064	9	150463.822062315	128079.602709435	1846.91538930998
CAST	40064	12	149954.878706931	128015.808671676	2203.55780744906
CAST	40064	13	150021.184893744	127988.07906047	2206.54826520613
CAST	40064	14	150365.012095725	127855.885897969	1933.62652268166
CAST	40064	15	150433.58454546	128122.467877149	1856.10206207043
CAST	40064	17	150194.027877139	127703.058204214	2068.1863474247
CAST	40064	20	150200.06614395	127786.884182675	2163.6719376123
CAST	40064	21	150167.550897255	127756.898777126	1870.70555075689
CAST	40064	22	150179.128321501	127806.172195038	2031.88133324685
CAST	40064	28	150384.054950973	128172.419992883	2109.60940710709
CAST	40064	32	150132.189431848	128021.227964943	1972.3733346886
CAST	40064	33	150172.943963359	127921.185510114	1967.5833182656
CAST	40064	34	150137.352589124	127948.940981873	2024.64546334976
CAST	40064	35	150153.903971272	127936.001222653	1839.38556096442
CAST	40064	36	149980.777853554	127999.636990819	2159.94978186164
CAST	40064	37	150413.976611571	128241.681446817	2182.73175181396
CAST	40064	38	150282.981775974	128104.103839248	1909.68646106725
CAST	40064	39	150056.170563587	128071.142416322	2053.72701024839
CAST	40064	40	149937.436757793	128158.43769575	2013.25829175707
CAST	41015	1	114411.071648752	59929.2058483409	3295.45138216564
CAST	41015	2	114258.337988139	59401.6318110329	3006.86007843203
CAST	41015	5	114623.332680953	59924.4135685853	3506.01973445866
CAST	41015	7	114370.52822954	59825.4837765694	3164.24226119916
CAST	41015	12	114428.881255959	58962.929291064	2954.19004711186
CAST	41015	13	114559.824999361	59907.2919044375	3138.36033175518
CAST	41015	14	114574.134797254	59692.5264265502	3471.52220275381
CAST	41015	15	113990.087505894	59009.537528103	3018.07478384848
CAST	41015	20	114339.780882587	59285.2338848901	3339.46676058867
CAST	41015	21	114240.683259398	59693.9325243768	3708.6957390905
CAST	41015	22	114564.305902566	59761.7494380291	3577.08695454656
CAST	41015	23	114339.617979169	59749.2989031779	3569.14352934568
CAST	41015	24	114292.81284045	59784.1735790263	3482.59830877728
CAST	41015	26	114467.338107777	59616.3097476295	3521.77211658295
CAST	41015	28	114641.758342384	59611.148360447	3463.71007818546
CAST	41015	29	113874.009583452	59308.1672413773	2805.73478261025
CAST	41015	31	114517.176708243	59694.7118690882	3380.45697248509
CAST	41015	32	114417.622665714	59683.7516871253	3369.45908728605
CAST	41015	33	114251.88352407	59445.1349249191	3134.30600537663
CAST	41015	36	114359.970296372	59741.9526836456	3380.80643529295
CAST	41015	37	114242.30784199	59788.6538129484	3467.63822877553
CAST	41015	38	114241.372446136	59842.6090815095	3434.73021159262
CAST	41015	39	114291.83504803	59825.690314379	3240.2633057838
CAST	41015	40	114149.542946597	59739.3387411018	3285.36595123773
CAST	41019	1	80701.6823324768	91315.0553388501	1531.05962245522
CAST	41019	2	80763.6276043835	91346.2650067719	1668.59558395134
CAST	41019	3	80780.9648554158	91307.2960251562	1600.30579145248
CAST	41019	6	80506.2565427436	91118.0985593074	1424.48455341849
CAST	41019	7	80476.8704636622	91128.4520556774	1429.22164702471
CAST	41019	10	80717.1365257696	91029.6014313042	1647.05781154551
CAST	41019	11	80513.6176927179	90981.3807142868	1601.55186189107
CAST	41019	13	80570.0323377027	91120.4433093763	1526.76291695078
CAST	41019	14	80661.890352518	91091.2707079111	1638.85428233311
CAST	41019	15	80581.5566091857	91097.1846880726	1433.2871564644
CAST	41019	18	80685.8591631531	91005.6942564148	1296.87989706138
CAST	41019	19	80547.2365520437	91048.6165487792	1472.29967711101
CAST	41019	20	80379.9371948295	91100.8603312253	1557.84949443143
CAST	41019	21	80562.2544366466	91163.9370493261	1617.59415229486
CAST	41019	23	80432.5541462697	91070.0588302575	1583.56210333744
CAST	41019	25	80748.5378648765	91073.5498775545	1346.45156077333
CAST	41019	28	80612.2429869024	90957.9077823939	1460.68254190091
CAST	41019	29	80668.717886229	90906.6490207128	1506.05352798434
CAST	41019	30	80606.022480616	91010.9299374772	1414.89239965014
CAST	41019	31	80923.9732811585	90964.2437295103	1335.09733454585
CAST	41019	32	80912.920818571	90891.7208731558	1271.87450291344
CAST	41019	33	80830.6142548353	91103.5967643766	1512.20888895476
CAST	41019	35	80896.0666923989	91325.3951608707	1546.97474507552
CAST	41019	36	80625.1962155733	91153.6204362752	1707.11884760643
CAST	41019	37	80562.3336568575	91357.768889317	1547.94110475586
CAST	41019	38	80549.3154027796	91372.7393905335	1524.53221934674
CAST	41019	39	80370.9708376811	90954.1060836595	1081.25234519708
