pos	cell_id	x	y	z	label
9	23	144750.66587045198	66972.2185487207	4353.942890139389	0
10	23	144914.057320798	67210.8821542775	4114.58024334439	0
11	23	144914.93770933704	66985.45229320753	4375.694360036914	0
12	23	144779.542131839	67226.7501505049	4367.71906194185	0
13	23	145015.46872485298	67085.85656563281	4415.061573891567	0
14	23	145055.03060976256	67111.19669836575	4342.201244157991	0
15	23	145021.95867789176	67227.55158733892	4476.102255113171	0
16	23	145070.92990013192	67244.78661015461	4379.745498685076	0
17	23	145060.062181115	67269.320889452	4217.83351505143	0
18	23	144843.688211615	67173.9941918405	4429.11325367693	0
19	23	144700.086928454	67527.2482299153	4186.91095814761	0
20	23	145002.430225775	67304.9422013032	4212.76400135515	0
21	23	144931.4709148581	67399.25450724304	4418.661117973907	0
22	23	144779.444639283	67353.9469390857	4351.15775546051	0
23	23	144924.03164721592	67427.33839657804	4275.405308915479	0
24	23	144627.7072146697	67350.262388174	4190.926441668859	0
25	23	144634.05839082986	67224.65175113629	4117.952999492776	0
26	23	144804.514054269	67292.5385043879	4049.82553766836	0
27	23	144806.186331121	67261.1648170862	4120.89031013892	0
28	23	144788.219272917	67142.2484715798	4610.55048403468	0
29	23	144794.876484411	67125.1894158186	4537.07199067869	0
30	23	144906.175689653	67294.8482784785	4324.699791600139	0
31	23	144855.896923004	67003.6300234729	4128.68377037973	0
32	23	144842.743164849	66963.0109228266	4235.11326228125	0
33	23	145010.6664926	66983.3654598749	4270.82141618407	0
34	23	144877.073058755	67127.3114438496	4280.87441077785	0
35	23	144953.735684158	67156.2746350283	4095.61720832247	0
36	23	144802.344056083	67281.4368110057	4122.661504348729	0
37	23	144790.091106349	67103.9377512429	4157.63367557551	0
38	23	144713.737200922	67143.7223514828	4224.28633311779	0
39	23	144708.68705718	66971.0780779141	4085.6144986703603	0
40	23	144717.850662504	67035.6316981591	4111.04007729736	0
0	26	160120.019523281	70381.3817512982	2657.02923458206	0
1	26	160152.600109365	70357.6046297199	2668.5692833941202	0
2	26	160185.409167726	70397.5226951456	2562.9501413015096	0
3	26	160146.1369684	70410.8599475342	2425.2412016316193	0
4	26	160145.29675509146	70381.49412018688	2943.755309983424	0
5	26	160201.50698552752	70475.48478431787	2925.6705312756612	0
6	26	160254.22586957246	70513.69306847172	2983.2851968642526	0
7	26	159854.889843081	70655.146502688	2915.21369844531	0
8	26	159997.66109071937	70494.08101637618	2812.764189401688	0
9	26	160082.624393188	70747.8381705876	2685.2079708503406	0
10	26	160018.526752849	70788.5482604432	2779.44649265913	0
11	26	159952.143311572	70756.1495085403	2964.4707251053005	0
12	26	159859.444280414	70704.376721282	3204.825256735159	0
13	26	159849.859262735	70684.6814306098	3028.86298790781	0
14	26	159963.981462837	70760.0423277603	3205.1557479311195	0
15	26	159898.755410453	70766.2468806643	3115.33359455536	0
16	26	159772.82331757198	70770.4035243762	3007.7378580837103	0
17	26	159852.655636348	70763.0357139748	3042.83313614648	0
18	26	160077.447654177	70798.5633671333	2807.2850135466197	0
19	26	159832.088244238	70827.5200484735	2791.5831020158894	0
20	26	159916.17426130196	70756.2560579253	3039.75002031628	0
21	26	160489.797310864	70694.9225573226	2763.5890585875804	0
22	26	160293.8018696399	70739.46282771161	2928.233254752334	0
23	26	160614.80111475402	70786.101498079	2638.50087704379	0
24	26	159958.264844847	70774.8967002825	2903.72088100373	0
25	26	159971.312244131	70751.6250815888	3049.21090875707	0
26	26	160007.481431263	70749.0754173372	2891.2586061848597	0
27	26	160098.922123992	70845.3313468823	2986.11240946001	0
28	26	160015.960017277	70797.4119441121	2973.9746043365103	0
29	26	160044.949169371	70808.1208816324	2880.8669159664205	0
30	26	160163.935827182	70805.3143864396	2957.7020509350496	0
31	26	159847.090657315	70540.82451468	3060.5837893878506	0
32	26	159811.906560989	70526.5791009995	2898.0107412093203	0
33	26	160048.388428912	70629.143824773	3035.0723100283594	0
34	26	160057.627297253	70628.1796434271	3067.8711718965606	0
35	26	159923.505140805	70806.559430843	3138.27900813034	0
36	26	159941.574362828	70823.5246909531	3192.7312918789794	0
37	26	159945.31657618002	70722.482892599	3083.3847877940207	0
38	26	160122.090611133	70614.0999277462	2747.274489755441	0
39	26	160104.303557365	70811.1406248698	2952.0935836726203	0
40	26	159989.681595533	70651.6602376442	2976.2889579476996	0
0	29	101006.175008329	74772.006631841	2741.12675095983	0
1	29	100975.61632372768	74907.51234506365	3062.1962494358913	0
2	29	100883.07341172152	74837.64440567174	3060.5147116131866	0
3	29	100881.031270587	74549.24514925582	3237.1057929725703	0
4	29	100730.75483280544	74824.38389636755	3068.7355533436757	0
5	29	100710.96780059038	74805.40443248162	2962.910779857056	0
6	29	100622.465947132	75026.9691001623	2759.8693200059806	0
7	29	100563.290555586	75021.7537722619	2789.7164847613603	0
8	29	100558.208627167	75042.2861854996	2729.06186091612	0
9	29	100834.312467286	75038.9990195375	2601.32765798743	0
10	29	100661.520560564	75081.6781840216	2779.88025217453	0
11	29	100750.30225096	74985.9075993421	2856.42878882307	0
12	29	100751.681502122	74958.1669323583	2873.35595988381	0
13	29	100698.42196144602	75066.9291493178	2647.9532204467496	0
14	29	100829.562051012	75221.17910990179	2844.08454179598	0
15	29	100860.272702301	74948.5388776057	2696.67737745481	0
16	29	101021.79550193954	75098.8134642387	2907.3165370281167	0
17	29	100787.625542687	75082.159876773	2807.3708279514594	0
18	29	100774.13968144	75427.3444408124	3013.96573633333	0
19	29	100693.85005253399	75391.0910489986	3045.9159206308186	0
20	29	100622.968050483	75363.6337720656	2840.76501434034	0
21	29	100676.771861817	75239.7800019933	2791.2370399953306	0
22	29	100634.390330544	75199.9781771313	2847.61328022378	0
23	29	100662.652454519	75290.8973829112	2869.8394262459205	0
24	29	100721.222516853	75147.4313283459	2838.1209050304697	0
25	29	100806.051814371	75198.1191485802	2757.03008317654	0
26	29	100785.06276392	75194.889675945	2837.3856881728498	0
27	29	101264.196655429	74464.0507120576	3070.85225839554	0
28	29	101244.305490109	74542.1177819079	2653.15439753361	0
29	29	100696.22439432	75142.989889751	2880.6446294695797	0
30	29	100962.146951471	74975.45894410046	2915.636786833261	0
31	29	100966.57260964434	74959.97755888128	2851.567766627957	0
32	29	100699.443188695	75166.3514464737	2839.1555618044995	0
33	29	101032.24756911247	75017.3524448964	2801.394511090669	0
34	29	100807.35194775501	74995.2925884099	2743.2381558608595	0
35	29	100728.993184381	75051.7251909754	2662.30313696974	0
36	29	100935.439046025	74684.16728459482	2567.94522834657	0
37	29	100789.316082526	75129.8727818235	2898.74414372931	0
38	29	100772.99007876201	74923.6070012788	2558.9794655474307	0
39	29	100795.8964436959	74775.14718956774	2795.465601025232	0
40	29	100782.476338924	75046.0366594035	2594.9832880429603	0
0	32	105962.417472836	96582.7580570438	4146.66664051298	0
1	32	106008.692625076	96527.8848132793	4077.1902033344295	0
2	32	106143.16314922174	96357.37307682833	3985.2434771253875	0
3	32	106036.10728194637	96397.66030920151	3918.63638380034	0
4	32	105911.15912821672	96335.40507801026	3997.5336906175025	0
5	32	105879.383334514	96610.16579984	4004.57719739853	0
6	32	105775.16896348754	96439.51549815299	4085.7336039432694	0
7	32	105810.65906367882	96414.58876715267	4236.92821886564	0
8	32	105766.68338590658	96502.09004531898	4255.547953878715	0
9	32	105871.739325419	96762.3821459539	4018.08940664679	0
10	32	106091.398454493	96638.8972623854	4085.5270157241503	0
11	32	106250.20143691453	96579.7691418484	4081.298810146799	0
12	32	105967.073263929	96658.6291356915	4225.44240651256	0
13	32	105963.040125337	96571.652848514	4071.77363432283	0
14	32	106269.48510310568	96502.31062336346	4193.742044254761	0
15	32	106309.99861260048	96583.71209158479	4205.0557753895	0
16	32	106278.23285844258	96617.83980919045	4315.634119255267	0
17	32	106047.99358167	96715.5507846887	4378.84096184845	0
18	32	105884.038187383	96698.26129042481	4207.64410982662	0
19	32	105906.09067011227	96683.56682344325	4459.056893806027	0
20	32	105977.76033980599	96689.1988650169	4184.60286234118	0
21	32	106035.588156618	96595.1127802261	4142.40780491552	0
22	32	106137.43975651693	96848.60625110731	4239.718657823045	0
23	32	106043.516502513	96648.5917409822	4156.51790575176	0
24	32	105950.370950867	96601.4285274806	4167.89393342277	0
25	32	105826.202691205	96759.3842787801	4258.47265445179	0
26	32	106084.435949073	96278.9312789099	4273.34807666865	0
27	32	106036.514144361	96782.45377868398	4402.5766830323	0
28	32	106126.18822827	96678.8774154059	4382.05742872252	0
29	32	106189.30109285598	96728.3462163455	4159.13131537036	0
30	32	106117.41852599	96693.6069673073	4269.52086019753	0
31	32	106177.1224762521	96553.18678114917	4350.984701566989	0
32	32	106176.561982109	96788.673037994	3969.46034284097	0
33	32	106030.76945332601	96396.2302498418	4312.03012277915	0
34	32	106081.403440466	96522.1998547519	4421.51591528096	0
35	32	106034.07381245898	96433.7219367238	4286.757644807511	0
36	32	106020.476270598	96718.6711369754	4138.45262303658	0
37	32	105911.50174946498	96627.5248904497	4322.74281480469	0
38	32	106041.15441613	96422.039679511	4254.64882781954	0
39	32	106087.607947061	96343.0710512637	4334.41177645092	0
40	32	105940.88214966444	96448.3771546358	4468.244701351669	0
0	35	8021.18381839422	87862.5110800735	2917.5871471806404	0
1	35	7952.06261536919	87928.1344329119	2727.7544557294696	0
2	35	7986.775094308774	88159.1087674333	3107.631788862859	0
3	35	8340.61019617435	88313.4864368184	2822.10797814587	0
4	35	8283.31767850031	88235.8246007913	2783.7203051242504	0
5	35	8187.99030205535	88226.5075233459	2837.00239874172	0
6	35	8253.61676946015	88189.2132406469	2732.7815938963104	0
7	35	8257.421477550348	88205.0671400494	2727.3009838279713	0
8	35	8191.231377213291	88146.1840878764	2907.5452684801003	0
9	35	8294.76970060028	88303.60373419231	2688.6970858495497	0
10	35	8223.222586611775	88085.71794095736	3124.0436626422907	0
11	35	8188.254517657231	88221.124294644	2816.7450577333893	0
12	35	8216.81757467206	88120.2076449319	2707.32231992997	0
13	35	8256.47167158965	88066.3682182569	2648.0848582952012	0
14	35	8332.07256999494	87803.3371258293	2907.70500914525	0
15	35	8130.78564106838	87880.9759715116	2898.26752923039	0
16	35	8147.85707143927	87807.2139795246	2933.8563472152	0
17	35	8141.25548364819	87875.0731207391	2889.9958089436805	0
18	35	8168.120172407731	87957.8873600182	2894.48284103495	0
19	35	8307.423016432056	87990.47864372286	3121.642738771545	0
20	35	8146.35897045729	88088.622893657	2896.9209204342096	0
21	35	8232.84043389715	88240.3658021353	2833.3688468505015	0
22	35	8174.753807536161	87990.4152069387	2847.550599964051	0
23	35	8250.18536755935	88030.2340882062	2689.95646807067	0
24	35	8233.33128860103	88089.8954453943	2659.2044940003307	0
25	35	8287.4482094097	88090.8030321185	2653.34378231983	0
26	35	8314.53094547456	88093.7598079508	2702.90333925657	0
27	35	8371.010505837103	87950.08919434145	3042.868504719526	0
28	35	8213.57946351088	88023.191665252	2807.3831831586795	0
29	35	8251.773205966	88114.3189541927	2674.59211543505	0
30	35	8206.32841523977	88138.1885683697	2746.72334465135	0
31	35	8257.28882645179	88010.5454096963	2753.8888903196403	0
32	35	8141.819046262781	88103.8905888105	2877.17455102837	0
33	35	8007.470751031111	87723.2693722227	3457.4752797622896	0
34	35	8054.842140904861	87748.4641861843	3468.0161530788	0
35	35	8002.931211503841	87764.4131525948	3562.38404568235	0
36	35	8083.343902034181	87963.9676411635	2963.4032912085895	0
37	35	8204.48434798572	88012.0666881518	2786.13707496349	0
38	35	8104.23550780617	88011.004192028	2817.5158157731694	0
39	35	7982.668808979048	87906.7896493405	2823.1380519020404	0
40	35	8226.30401305087	88228.8989484465	2863.2184257849403	0
0	36	143076.54418950021	81372.94138130183	9984.204118848102	0
1	36	143149.26767986477	81291.76214508885	9971.036327948386	0
2	36	143247.59720095014	81397.34490003773	9989.21876815034	0
3	36	143405.86814109	81491.3238049373	10220.0997057785	0
4	36	143307.78863510766	81178.48290262373	9973.566073252343	0
5	36	143377.36042095887	81252.70590046131	10038.51039463748	0
6	36	143637.463393051	81275.3570215573	9861.04373320933	0
7	36	143446.91342208642	81157.19720653158	10152.622383568834	0
8	36	143472.01602765804	81148.88022963953	10234.249839684755	0
9	36	143250.16234539	81196.75782332208	10431.7520930095	0
10	36	143413.29887486086	81146.62224196484	10385.805466043264	0
11	36	143256.434442455	81136.8029214009	10406.9712111303	0
12	36	143303.048782185	81154.4123221167	10169.554763939	0
13	36	143454.328939892	81051.9851771989	9752.92187956045	0
14	36	143303.372297318	81454.7495444101	10239.4124552801	0
15	36	143255.4254017	81024.4159754468	10312.869800122	0
16	36	143201.313449651	81000.2401471644	10230.0515495283	0
17	36	143298.853774719	81007.7608578259	10241.5280198796	0
18	36	143342.76793333	81530.123153912	10498.3027276632	0
19	36	143556.961927845	81473.1734729583	10206.6161293456	0
20	36	143370.015102914	81483.7115082684	10310.5291252578	0
21	36	143399.13735161634	81292.58197031487	10447.154200604737	0
22	36	143311.3350791234	81314.53344534589	10490.173002077905	0
23	36	143221.65167376722	81315.44771854272	10461.844096988718	0
24	36	142770.912092039	80887.7885468432	10916.8204302055	0
25	36	142976.558914088	81261.6163064259	10337.4930041684	0
26	36	143282.540092945	81189.2583454732	10369.6224390035	0
27	36	143145.37828719706	81382.30850478994	10376.50408447253	0
28	36	143195.684607809	81648.40642036241	10240.2422742251	0
29	36	143295.350341964	81587.3178263189	10245.7548952981	0
30	36	143212.09976341805	81371.77386572133	10269.839197818079	0
31	36	143252.57081485083	81316.6144863029	10248.75483527554	0
32	36	143089.524858231	81225.54571996292	10313.7877096268	0
33	36	143439.796112047	81277.59688435367	10315.736886827863	0
34	36	143576.412232332	81317.54920828888	10193.8004219876	0
35	36	143589.362193076	81461.2165944528	10048.0732353171	0
36	36	143081.81847032215	81386.46960486441	10214.410266595807	0
37	36	143079.95336348645	81296.75971157057	10173.681236341052	0
38	36	143062.7381812426	81144.66122228485	10195.565657179028	0
39	36	143127.2193350739	81148.4024290103	10126.137161947145	0
40	36	143315.720146062	81144.7330807635	10244.694037274201	0
0	48	79824.5798666485	102667.133124084	10431.1232482333	0
1	48	79652.6633416606	102566.702159614	10365.831871935601	0
2	48	79680.56896042511	102373.64338864085	10338.570206555447	0
3	48	79442.2739373718	102559.397842895	10101.5651348851	0
4	48	79734.67871521384	102398.43961067981	10167.486585362985	0
5	48	79359.4223123858	102517.61934264	10150.0922217004	0
6	48	79582.9200609624	102631.841351566	10162.5438029893	0
7	48	79798.69372133746	102570.78613556638	10120.802368016764	0
8	48	79827.70111918454	102645.36985064224	10101.08623789934	0
9	48	79789.69248965733	102773.1873595665	10158.095909822863	0
10	48	79415.2930184812	102837.25176969501	10128.696725436	0
11	48	80242.4359856415	102832.37537992	10110.8932903638	0
12	48	79594.2649357717	102581.323504488	10296.7704155091	0
13	48	79973.58209836751	102803.25120724013	10299.521541761025	0
14	48	79929.66586972967	102814.01238285017	10235.517374342338	0
15	48	79829.38665382564	102893.6246143185	10287.138281136804	0
16	48	79889.24686330414	102870.59334155139	10346.883817830614	0
17	48	79862.2317255113	102701.191476385	10301.8279163671	0
18	48	79759.4774846378	102694.580668041	10546.6686979798	0
19	48	79767.18490199759	102697.368800677	10483.8977360066	0
20	48	79903.2259407071	102614.868561094	10535.8611507512	0
21	48	80344.4558044484	102546.848043095	10700.7762993848	0
22	48	80306.8946652351	102571.557217279	10648.169910684202	0
23	48	80002.10877824626	102707.25690814377	10460.564950403364	0
24	48	79843.23450658284	102870.7395760415	10492.648217665264	0
25	48	79922.15694523645	102769.94939597156	10523.209980572297	0
26	48	79810.8984692818	102590.2751384808	10575.189565394907	0
27	48	79798.85675095321	102504.37482317434	10518.185373392624	0
28	48	79712.48128618264	102792.97459427075	10470.485157007568	0
29	48	79493.4159653431	102690.985687359	10328.800118135	0
30	48	79717.18335941003	102761.7836871558	10358.241364066042	0
31	48	79824.25396175402	102550.02767373377	10367.57395231473	0
32	48	79829.0573012907	102649.509627779	10273.2258846014	0
33	48	79918.21812148894	102528.73215981873	10232.52272306122	0
34	48	79966.309184342	102627.98781814205	10188.678252258236	0
35	48	79647.3342462765	102798.583980221	10209.148450560002	0
36	48	79435.3128342665	102617.989878653	10589.6979634797	0
37	48	79865.84506047591	102418.6713237695	10394.608447707811	0
38	48	79941.96711412173	102412.3277472925	10315.359058422397	0
39	48	80040.9069117912	102546.038295668	10229.0833605138	0
40	48	79986.5598637557	102566.412167515	10362.0206083335	0
0	49	21270.6533035174	101975.67936271103	2445.6259589957917	0
1	49	21383.888196406187	101902.174725332	2387.5144117237505	0
2	49	21521.67752735968	101802.92804266271	2365.683618630892	0
3	49	21455.209119977837	101668.89039079988	2438.436300097558	0
4	49	21337.8027498581	101774.78409748	2608.52745372803	0
5	49	21335.5287329839	101782.06194018	2725.4032136552396	0
6	49	21358.9346769861	101797.592635417	2632.90136720378	0
7	49	21452.824596996204	101787.631432112	2794.63353905008	0
8	49	21397.565846034904	101780.66837311	2747.33380520215	0
9	49	21664.014505731306	101693.03935797898	2580.301927751606	0
10	49	21445.615429238103	101773.227971592	2723.48436715108	0
11	49	21469.6473414017	101866.433048594	2642.1854769236506	0
12	49	21735.642921395876	101876.18170488568	2500.4422562362424	0
13	49	21730.637195871	101921.010822928	2710.4390009948	0
14	49	21486.3354321113	101858.151250132	2712.12621262379	0
15	49	21757.145696684387	101787.23991915777	2548.801940844425	0
16	49	21501.4718490468	101710.05594469	2584.727863435961	0
17	49	21499.691880568305	101868.707173351	2679.54085476191	0
18	49	21599.096147721928	102031.19657164224	2473.690676499341	0
